Gene,Accession,Chromosome,End,Start,Strand,gene_count_corr,mean,std,n_cells,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,velocity_genes
Mpp6,ENSMUSG00000038388,6,50198939,50110241,+,0.1774,2.3106320309786778e-11,0.5271673211778242,8637,0.47073638439178467,2.8413949690819384,1.5681856993203367,0.31622397315733236,11.064494744231991,0.12732487365603448,0.38084515929222107,1.4133086204528809,0.27176855416901247,0.0,0.0,0.45826784511322577,1.2848078694305052,5.697057639730387,0.7292309527152612,2.253729403408651,True
5430402O13Rik,ENSMUSG00000085776,6,50594865,50566643,+,-0.0139,-9.074519735485737e-12,0.046028471881524584,72,-0.49943816661834717,,,,,,,,,,,,,,,,False
C530044C16Rik,ENSMUSG00000107667,6,50815033,50776115,+,0.0075,-2.4024406486150375e-11,0.08292067951349498,282,-0.07994914054870605,,,,,,,,,,,,,,,,False
Nfe2l3,ENSMUSG00000029832,6,51458768,51432670,+,-0.0095,6.34447354387774e-13,0.028888320392979023,34,-0.8218013048171997,,,,,,,,,,,,,,,,False
Cbx3,ENSMUSG00000029836,6,51483704,51470360,+,0.0461,-1.8918066567199077e-12,0.3344490964941902,3966,-1.4995653629302979,,,,,,,,,,,,,,,,False
Snx10,ENSMUSG00000038301,6,51590679,51523901,+,-0.0009,3.4579303381874247e-11,0.4248837590073133,6410,-0.26056933403015137,,,,,,,,,,,,,,,,False
Gm44077,ENSMUSG00000108244,6,52026986,52012601,+,0.0019,1.449616076389035e-12,0.009848543024556853,3,-0.040776848793029785,,,,,,,,,,,,,,,,False
Halr1,ENSMUSG00000085412,6,52113684,52102949,+,0.0092,-1.0658715553714602e-11,0.043377704610573414,50,0.10015535354614258,0.06565721782773315,0.3713274302726361,0.43118648761142514,4.7371385025712,0.6724562323093415,0.03835062310099602,0.026519257575273514,6.4385175022115615e-09,0.0,0.0,0.22748262006323394,0.12274532604979603,0.07966439698517708,1.8291852104548825,1.7120445598111078,False
Hotairm1,ENSMUSG00000087658,6,52162119,52156902,+,0.0893,1.2150628120396155e-12,0.05299304309459873,97,0.02060800790786743,0.1458398709518136,3.9637304971200624,0.21640773697642712,2.8624241304156097,0.24198882952332496,0.013834761455655098,0.08289805799722672,,0.0,0.0,0.4373411397282936,0.04676525621578311,0.2623555788063798,,1.5872957894434017,False
Hoxaas2,ENSMUSG00000056445,6,52169564,52165674,+,0.0132,1.6043827795048404e-12,0.010207991233665474,5,0.11711889505386353,0.8507991297348844,123.55032558600213,21.152397508000032,1.3299237638067736,0.034052681922912595,0.0008175270049832761,0.010803470388054848,1.1379578608494321e-06,0.0,0.0,0.04378614342022814,0.006314844443999461,0.033483151964650584,0.615579698709477,0.10695899110616398,False
Gm15050,ENSMUSG00000087626,6,52174059,52172881,+,0.0249,-7.262499639999443e-13,0.018306986878498934,12,0.0,,,,,,,,,,,,,,,,False
Tax1bp1,ENSMUSG00000004535,6,52766780,52713729,+,0.0526,5.074857872199478e-11,0.5783425928111356,8094,-0.03676891326904297,,,,,,,,,,,,,,,,False
Creb5,ENSMUSG00000053007,6,53700376,53287270,+,-0.0341,3.568285726496086e-11,0.3001802531842448,2584,0.48639923334121704,0.2317859082636881,0.15256805921248243,0.35624662243253585,8.708166297515081,3.7069316864013673,0.4941311478614807,0.14662915468215942,0.2495393721540138,0.0,0.0,0.3396147417928913,1.400887729232386,0.4410774365452857,0.889776006547084,1.9449770483186588,False
Chn2,ENSMUSG00000004633,6,54301810,54039554,+,-0.0196,1.8395128141764308e-11,0.08984709263543542,285,-0.307334303855896,,,,,,,,,,,,,,,,False
Prr15,ENSMUSG00000045725,6,54330201,54325835,+,-0.024,6.2752611052172554e-12,0.02902526975122968,28,0.0,,,,,,,,,,,,,,,,False
Wipf3,ENSMUSG00000086040,6,54503768,54429603,+,-0.0149,-1.6641746362365366e-11,0.053541831968444635,94,0.6969412267208099,0.11551358663615763,0.4568648997677455,0.3068747494778892,9.331370027803795,0.4027955889701843,0.06888226419687271,0.07695471495389938,6.439124036350703e-18,0.0,0.0,0.4213941994447944,0.216950431559373,0.23995926086228853,0.604833943067153,2.445344294676909,False
Plekha8,ENSMUSG00000005225,6,54645839,54595111,+,0.0661,8.859192148542006e-12,0.22967991087289294,1932,-0.16672372817993164,,,,,,,,,,,,,,,,False
Mturn,ENSMUSG00000038065,6,54703851,54681624,+,-0.0205,-1.864121681255714e-11,0.08309881871963704,214,-0.1594306230545044,,,,,,,,,,,,,,,,False
Znrf2,ENSMUSG00000058446,6,54893500,54816916,+,-0.0257,1.1180596566892061e-10,0.39349049505624245,5199,-0.8333075046539307,,,,,,,,,,,,,,,,False
Gars,ENSMUSG00000029777,6,55079500,55038007,+,0.1357,-1.306682777716432e-10,0.5811521776855535,8626,0.16063112020492554,1.1416098016768985,2.101127059337957,0.20679441190999986,10.495248084928559,0.0891731021180749,0.13944922387599945,0.7388972043991089,0.26109241267583055,0.0,0.0,0.4047349478303496,0.44108332753831997,3.59055785783406,0.82496575719964,2.4017418350804065,True
Mindy4,ENSMUSG00000038022,6,55320222,55203383,+,-0.0138,3.396023656941103e-11,0.19824851197098062,1485,-0.9580143690109253,,,,,,,,,,,,,,,,False
Aqp1,ENSMUSG00000004655,6,55348555,55336432,+,0.0079,5.5518949928281645e-12,0.016717856273301666,14,-0.002496004104614258,,,,,,,,,,,,,,,,False
Adcyap1r1,ENSMUSG00000029778,6,55501451,55451978,+,0.0254,-5.05418853816108e-12,0.012965431440751338,1874,0.0,,,,,,,,,,,,,,,,False
Itprid1,ENSMUSG00000037973,6,55978735,55836895,+,0.0082,8.713077000258763e-12,0.031497941080605725,34,0.09940159320831299,0.00790970279974777,0.03927334225773616,0.06447008755324256,20.112732755567738,3.3916478848457334,0.07189558446407318,0.01844211481511593,3.673572381515849e-09,0.0,0.0,0.34585047398357294,0.25453277683909126,0.06830022129198086,2.305946115848705,8.001045142618262,False
Ppp1r17,ENSMUSG00000002930,6,56032689,56017497,+,0.0099,-3.6125047845291737e-12,0.021372267450348988,16,0.5625852048397064,0.17298893622052097,5.672109824559858,0.742789429065272,1.9642682450244673,0.2948670849949122,0.00951695442199707,0.04575038701295853,4.9899677686757845e-06,0.0,0.0,0.005155014511808403,0.022190768631188396,0.13030742877965856,0.8412152936958869,0.8071659645512776,False
Avl9,ENSMUSG00000029787,6,56761912,56714899,+,-0.0401,-3.051499517831136e-11,0.23848075941271624,2015,-0.8923512697219849,,,,,,,,,,,,,,,,False
Fkbp9,ENSMUSG00000029781,6,56879358,56832059,+,0.0692,-4.0688743019467426e-11,0.5156197706489233,8312,0.08485418558120728,0.6380557124379974,1.925192233861574,0.320998312436818,6.236097902917137,0.15447653084993362,0.09072186797857285,0.2774925231933594,0.26025376183872695,0.0,0.0,0.2324365593780225,0.27414382280190275,1.1107567919675132,0.8520111195949975,1.5131288261512708,True
Vmn1r4,ENSMUSG00000071893,6,56958100,56924015,+,-0.011,-1.3030202861706479e-12,0.013520510630204189,9,-0.161047101020813,,,,,,,,,,,,,,,,False
Vmn1r6,ENSMUSG00000115701,6,57009825,56997243,+,0.0074,-2.0372008421004392e-12,0.008367373596424801,4,-0.004381656646728516,,,,,,,,,,,,,,,,False
Vmn1r15,ENSMUSG00000115199,6,57259972,57257952,+,-0.0033,3.882162746465789e-12,0.018203269457303835,82,0.0,,,,,,,,,,,,,,,,False
Herc6,ENSMUSG00000029798,6,57664632,57581000,+,-0.0266,1.3042699552020177e-11,0.15629746038151382,884,-0.4876108169555664,,,,,,,,,,,,,,,,False
Lancl2,ENSMUSG00000062190,6,57739439,57702540,+,0.0344,5.6600394282351716e-11,0.27885959546438666,2797,-0.2907893657684326,,,,,,,,,,,,,,,,False
Abcg2,ENSMUSG00000029802,6,58695676,58584523,+,0.0371,3.982262625234109e-11,0.4538555224140278,6845,0.0019156932830810547,,,,,,,,,,,,,,,,False
Herc3,ENSMUSG00000029804,6,58920398,58831465,+,-0.0223,2.633148777483319e-11,0.18553634609580433,1211,-0.7992043495178223,,,,,,,,,,,,,,,,False
BB365896,ENSMUSG00000092323,6,59002083,58965655,+,-0.008,4.8660189513801695e-12,0.012022227450683593,6,-0.009618639945983887,,,,,,,,,,,,,,,,False
Tigd2,ENSMUSG00000049232,6,59212033,59208870,+,-0.0197,-1.0821749298114855e-10,0.41001401633235024,5933,0.004960119724273682,,,,,,,,,,,,,,,,False
Ccser1,ENSMUSG00000039578,6,62382865,61180324,+,-0.0395,1.0397246340997216e-11,0.07528913079266891,210,-0.057453036308288574,,,,,,,,,,,,,,,,False
Grid2,ENSMUSG00000071424,6,64704323,63255876,+,-0.0219,-7.228854704539485e-13,0.04822897589438459,71,0.6708812117576599,0.02049589688125609,0.0016845696488881586,0.055819408236973914,21.993568745777907,121.44829559326172,4.764318943023682,0.05884379521012306,0.15310092257944066,0.0,0.0,0.3241901065358264,9.347176542674429,0.15471057257422344,0.28442707979302323,7.698394493595508,False
Smarcad1,ENSMUSG00000029920,6,65116061,65042583,+,-0.0233,-2.3469745692996213e-11,0.3911048280686296,5491,-1.094038963317871,,,,,,,,,,,,,,,,False
Tnip3,ENSMUSG00000044162,6,65634040,65525313,+,-0.0092,1.725696803934745e-11,0.07489870643364631,187,0.14280575513839722,0.05025619865065796,0.7471314635065027,0.21793455516268606,5.243794699685376,0.7270202831923962,0.019726159051060677,0.03434571251273155,0.019280814561797897,0.0,0.0,0.20899475013663266,0.05920440921879993,0.11172303002616712,1.0979835987592717,2.219441361690626,True
Ndnf,ENSMUSG00000049001,6,65712326,65671590,+,-0.0332,2.8238674973477648e-11,0.19960146231660653,1001,0.3317856192588806,0.12462904181339,0.6711905604726458,0.31107032301450044,7.160577714857188,0.8219401883582275,0.06071332469582558,0.09350188076496124,0.19922350348504295,0.0,0.0,0.3288751894797219,0.18332674534002916,0.282840540825293,1.1298463042516973,1.96672520038136,True
Prdm5,ENSMUSG00000029913,6,65937010,65778988,+,-0.0471,-2.214798037135502e-11,0.2992015104600339,3083,-0.47038519382476807,,,,,,,,,,,,,,,,False
Mad2l1,ENSMUSG00000029910,6,66547220,66535390,+,0.0335,-1.3807208614057446e-10,0.44404455870977666,6760,-0.048999786376953125,,,,,,,,,,,,,,,,False
Gng12,ENSMUSG00000036402,6,67021350,66896397,+,0.174,7.219524242973536e-11,0.4905132514454161,8069,-0.4326134920120239,,,,,,,,,,,,,,,,False
E230016M11Rik,ENSMUSG00000087231,6,67080654,67036599,+,0.0097,9.474413825524092e-12,0.039999824231796474,61,-2.3908088207244873,,,,,,,,,,,,,,,,False
A430010J10Rik,ENSMUSG00000097603,6,67168426,67115673,+,0.014,-1.4861448634598463e-12,0.012880988274390373,7,-0.09519445896148682,,,,,,,,,,,,,,,,False
Serbp1,ENSMUSG00000036371,6,67297736,67238176,+,0.1198,-1.2181990006664187e-11,0.4281633148622087,8447,-0.06581544876098633,,,,,,,,,,,,,,,,False
Igkv6-17,ENSMUSG00000095794,6,70371993,70371439,+,0.0066,3.67211142514016e-14,0.013328775339501771,675,0.0,,,,,,,,,,,,,,,,False
Eif2ak3,ENSMUSG00000031668,6,70905245,70844515,+,-0.0104,-2.8054108470383024e-11,0.17383952732672744,1158,-1.1545169353485107,,,,,,,,,,,,,,,,False
Krcc1,ENSMUSG00000053012,6,71285319,71271677,+,-0.0198,-1.0685679566276083e-10,0.5138048058183545,7741,-0.2112640142440796,,,,,,,,,,,,,,,,False
Cd8b1,ENSMUSG00000053044,6,71337494,71322788,+,-0.0676,-1.499747083029272e-12,0.011303418400681543,2482,0.0,,,,,,,,,,,,,,,,False
Rnf103,ENSMUSG00000052656,6,71510881,71493894,+,0.0197,-1.0692552745948617e-10,0.2929732527751859,3049,-0.9216974973678589,,,,,,,,,,,,,,,,False
Chmp3,ENSMUSG00000053119,6,71582609,71543797,+,0.0321,3.4944591252582364e-11,0.26064940287445104,2508,-2.2946465015411377,,,,,,,,,,,,,,,,False
Reep1,ENSMUSG00000052852,6,71810710,71707561,+,-0.0138,-2.9038463153554357e-11,0.18267479024313196,1184,-0.4859328269958496,,,,,,,,,,,,,,,,False
Immt,ENSMUSG00000052337,6,71877388,71831331,+,0.1405,-4.377494488501583e-11,0.5812110086550702,8422,-0.919951319694519,,,,,,,,,,,,,,,,False
Polr1a,ENSMUSG00000049553,6,71984935,71909053,+,0.0035,-2.0015852747063985e-11,0.45579907643405865,7123,-0.4673255681991577,,,,,,,,,,,,,,,,False
St3gal5,ENSMUSG00000056091,6,72154571,72097592,+,-0.006,6.920330646371673e-11,0.4503867266101262,6879,-0.3476996421813965,,,,,,,,,,,,,,,,False
Gm38832,ENSMUSG00000108371,6,72167707,72162849,+,0.0135,2.2724750693525722e-12,0.022724657638163046,20,-0.0812002420425415,,,,,,,,,,,,,,,,False
Sftpb,ENSMUSG00000056370,6,72314371,72304610,+,-0.0079,-1.7718384297084013e-11,0.23308359481090177,1506,0.24016296863555908,0.1433548244579689,1.1816000014389603,0.30363193961120116,7.428428860001836,0.48678406166533633,0.03818817436695099,0.09930453449487686,0.14124486500753317,0.0,0.0,0.43611013275187016,0.14122150572840647,0.39176014361196554,1.873006968778147,1.9911501054859098,True
0610030E20Rik,ENSMUSG00000058706,6,72353148,72347317,+,-0.0857,6.913553595086167e-11,0.3716226628701296,4952,-0.1998525857925415,,,,,,,,,,,,,,,,False
Tmem150a,ENSMUSG00000055912,6,72359762,72355447,+,0.0377,8.36701480695634e-11,0.27863918368729756,2329,0.04632753133773804,0.31787006493878683,5.667223629022019,0.293659830828273,5.512183356046303,0.09380242578685281,0.013516716659069061,0.16379109025001526,0.061460159302315916,0.0,0.0,0.44586821255228465,0.0424022451265441,0.5790785293512304,1.6174703491743112,1.9657662323102931,True
Ggcx,ENSMUSG00000053460,6,72430712,72414308,+,0.0058,1.3288788222813011e-11,0.17221229803183682,1067,-0.2768148183822632,,,,,,,,,,,,,,,,False
Capg,ENSMUSG00000056737,6,72562983,72544391,+,0.0503,4.220420704097095e-11,0.3263903688893611,2740,0.029935598373413086,0.2709733755602325,6.052146147124935,0.2585410431188064,5.707453235716208,0.061339786481112255,0.01113135926425457,0.2095983773469925,0.1325963882312937,0.0,0.0,0.4224850045692324,0.03598507799198342,0.6366103331975896,1.1914175257223532,2.533419640767277,True
Retsat,ENSMUSG00000056666,6,72608425,72598475,+,0.0204,1.0034265551577787e-10,0.30906166303599847,3482,-0.017242074012756348,,,,,,,,,,,,,,,,False
Gm20536,ENSMUSG00000092386,6,72616190,72609836,+,-0.0102,1.3442593642058532e-11,0.06477849667744184,150,-0.9872227907180786,,,,,,,,,,,,,,,,False
Gm15401,ENSMUSG00000072999,6,72637717,72629288,+,-0.0092,4.477859283586499e-12,0.0332121895647078,225,-0.04942357540130615,,,,,,,,,,,,,,,,False
Gm15402,ENSMUSG00000079524,6,72705090,72699214,+,-0.0026,1.2450548687924922e-11,0.04463536932270988,67,-0.13042569160461426,,,,,,,,,,,,,,,,False
Gm26640,ENSMUSG00000097569,6,72957247,72953236,+,-0.0124,1.3256104571223338e-12,0.014556036344735363,8,0.0,,,,,,,,,,,,,,,,False
Suclg1,ENSMUSG00000052738,6,73276911,73248382,+,0.1288,-1.1297873199066771e-10,0.53571000408236,8675,0.07239186763763428,0.9139531216291843,1.0337090601958145,0.1524924381858835,11.380943773151238,0.14880706854164602,0.1973949372768402,0.6267787218093872,0.2674916855268957,0.0,0.0,0.3931765655226898,0.6913612366138469,3.4093883719680638,0.8050006977629245,2.925436190369091,True
Lrrtm1,ENSMUSG00000060780,6,77257791,77242689,+,-0.019,-4.173473064328296e-12,0.020663805459617043,290,0.15276265144348145,0.14218148262427976,3.372312899314205,1.5568638332449636,0.9283355451562546,0.798822408914566,0.012033583596348763,0.024855853989720345,2.1646144952122426e-11,0.0,0.0,4.4419223264360436e-10,0.03513438543160427,0.058976243322329786,0.7059818123627015,0.40528379341029064,False
Lrrtm4,ENSMUSG00000052581,6,80810143,80018877,+,-0.0028,2.7390575238265797e-12,0.014879677466940305,1770,0.6376685500144958,0.05097017060288246,0.08973307652184154,0.29310358779354007,13.100171310654646,1.4979758441448214,0.1372840702533722,0.04261557012796402,2.6288327470933416e-05,0.0,0.0,0.12666604057487352,0.4888740521896791,0.11586519215127518,0.42811240875839107,3.180378076347802,False
Gcfc2,ENSMUSG00000035125,6,81959915,81923669,+,-0.0523,6.336783272915464e-12,0.2921604233941943,3075,-0.5831727981567383,,,,,,,,,,,,,,,,False
Eva1a,ENSMUSG00000035104,6,82093099,82041043,+,0.0513,4.1342896693196037e-11,0.2315802245969972,1640,-0.011285781860351562,,,,,,,,,,,,,,,,False
Tacr1,ENSMUSG00000030043,6,82560104,82402334,+,0.0036,-4.814109622384806e-12,0.03512948697220136,24,0.638839989900589,0.020182541254281327,0.03683681863922455,0.04869319938520755,22.3337223741327,3.304903745651245,0.17713342607021332,0.05359715223312378,1.266194231560229e-06,0.0,0.0,0.2777643359849492,0.4771786537443884,0.16060560579604372,1.0147283941976106,8.522110756913964,False
Gm17034,ENSMUSG00000090293,6,82767288,82764282,+,-0.0112,-2.6070018562115803e-12,0.026774834255292892,24,-0.0065577030181884766,,,,,,,,,,,,,,,,False
Gm32591,ENSMUSG00000108015,6,82841371,82823214,+,-0.0017,-2.4171989845344873e-12,0.01627993158388361,479,-0.009397029876708984,,,,,,,,,,,,,,,,False
M1ap,ENSMUSG00000030041,6,83030309,82946902,+,0.0116,-1.2003544178212389e-12,0.017223232201306237,41,-0.06318771839141846,,,,,,,,,,,,,,,,False
Loxl3,ENSMUSG00000000693,6,83052562,83034173,+,0.0255,-9.782024664015133e-12,0.04411192103632316,68,-0.12254273891448975,,,,,,,,,,,,,,,,False
Aup1,ENSMUSG00000068328,6,83057808,83054521,+,-0.0085,7.685272286150568e-11,0.51325919584558,8336,0.030905067920684814,0.47041259838363736,4.472517759767468,0.22374419154493555,8.112557456174782,0.06037238426506519,0.03656340762972832,0.28616079688072205,0.181242664303391,0.0,0.0,0.4192359649139757,0.12104213195849038,1.269271546910549,1.629812003917079,1.7498926679027418,True
Dqx1,ENSMUSG00000009145,6,83067318,83057844,+,-0.0318,7.899446332449957e-11,0.18798199252522535,660,-0.07127583026885986,,,,,,,,,,,,,,,,False
Pcgf1,ENSMUSG00000069678,6,83080855,83077869,+,0.0032,6.865873915120055e-11,0.19761132750894414,1480,-0.09988021850585938,,,,,,,,,,,,,,,,False
Lbx2,ENSMUSG00000034968,6,83088243,83086367,+,-0.0197,-5.313977234932749e-12,0.033190170285447906,43,0.0,,,,,,,,,,,,,,,,False
Ccdc142,ENSMUSG00000107499,6,83108394,83101601,+,-0.0135,-7.498014188219147e-12,0.03905138402841178,48,-0.21617329120635986,,,,,,,,,,,,,,,,False
Mrpl53,ENSMUSG00000030037,6,83109939,83109040,+,0.1819,-5.5711206702338546e-11,0.5288723250030382,8585,0.02748638391494751,0.8044079321504223,15.123910049046787,0.11418249584723093,13.694216489959262,0.009776326725259424,0.016470937058329582,0.7960574626922607,0.1870226189432964,0.0,0.0,0.4680253394801909,0.05207511634277789,3.8044755006658617,1.5090723733129865,3.043495898382881,False
Mogs,ENSMUSG00000030036,6,83118898,83115496,+,-0.015,1.0433474726858565e-10,0.530613679371441,8188,-0.033746957778930664,,,,,,,,,,,,,,,,False
Gm44287,ENSMUSG00000108109,6,83124397,83122520,+,-0.0169,-1.6149569020779702e-13,0.02743009631156633,25,-0.10252499580383301,,,,,,,,,,,,,,,,False
Rtkn,ENSMUSG00000034930,6,83152579,83135463,+,-0.0127,4.7495113463016875e-11,0.20349589455956976,1444,-0.17225146293640137,,,,,,,,,,,,,,,,False
1700003E16Rik,ENSMUSG00000030030,6,83162945,83156404,+,0.0176,-6.767438446802922e-13,0.03920238702925222,58,-0.022430419921875,,,,,,,,,,,,,,,,False
Dctn1,ENSMUSG00000031865,6,83200117,83165920,+,-0.0108,5.0255920738473975e-12,0.45352152853711386,7177,0.02719736099243164,0.3165424701805604,3.9125893483053846,0.2375207881141994,7.589361879606541,0.06962067749351261,0.029122253879904747,0.19764623045921326,0.1874292130760882,0.0,0.0,0.3517773549518719,0.08810445951798448,0.7697774359378322,1.5683654924780792,1.734599829646157,True
Slc4a5,ENSMUSG00000068323,6,83304945,83219828,+,-0.007,6.852031427387959e-12,0.019538465039484226,16,-0.08575975894927979,,,,,,,,,,,,,,,,False
Mob1a,ENSMUSG00000043131,6,83343776,83326016,+,-0.0431,-9.920834054884215e-11,0.44046263040756406,6916,-0.10940158367156982,,,,,,,,,,,,,,,,False
Bola3,ENSMUSG00000045160,6,83360136,83349147,+,0.0589,-5.3488718394240766e-11,0.5500556287595987,8175,-0.016306400299072266,,,,,,,,,,,,,,,,False
B230319C09Rik,ENSMUSG00000051844,6,83448322,83441755,+,-0.0063,2.720433352905152e-13,0.02133944672814852,16,-0.02160346508026123,,,,,,,,,,,,,,,,False
Gm21284,ENSMUSG00000108660,6,83588123,83568039,+,-0.0075,-1.5649701408231757e-12,0.021972092245379226,20,-0.08479857444763184,,,,,,,,,,,,,,,,False
Vax2,ENSMUSG00000034777,6,83738313,83711264,+,0.0277,-4.0422315309286327e-13,0.01142229691489668,162,-0.028504490852355957,,,,,,,,,,,,,,,,False
Nagk,ENSMUSG00000034744,6,83804018,83794982,+,0.0865,3.7897655302096366e-11,0.2688892240400859,2354,0.19840282201766968,0.10901878074128087,0.5560875696423154,0.2580877075072849,12.564708670172745,0.7758537193139394,0.06818968057632446,0.11125392466783524,0.19766994854577644,0.0,0.0,0.3619164750045711,0.20298004980899043,0.36823656768056334,1.2837297830691552,2.7942431506042325,True
Zfp638,ENSMUSG00000030016,6,83989550,83867109,+,-0.0002,-4.856742562031924e-11,0.5004726045505157,8133,-0.9349855184555054,,,,,,,,,,,,,,,,False
Dysf,ENSMUSG00000033788,6,84211060,84008590,+,0.0069,-5.832301497790155e-11,0.15180343580827926,806,-0.27374398708343506,,,,,,,,,,,,,,,,False
Smyd5,ENSMUSG00000033706,6,85446435,85431989,+,-0.0094,7.06658998723546e-11,0.3701830323918301,4950,-0.0586545467376709,,,,,,,,,,,,,,,,False
Cct7,ENSMUSG00000030007,6,85468475,85451514,+,0.1054,-7.625315208753667e-11,0.43406233588976495,8686,-0.020590782165527344,,,,,,,,,,,,,,,,False
Alms1,ENSMUSG00000063810,6,85702753,85587531,+,-0.0568,9.843546831713341e-12,0.2871099362785253,2963,-1.5095391273498535,,,,,,,,,,,,,,,,False
Tprkb,ENSMUSG00000054226,6,85930284,85911865,+,0.0335,-3.177668025805977e-11,0.4691444676413066,7627,-0.2694040536880493,,,,,,,,,,,,,,,,False
Gm19265,ENSMUSG00000107230,6,86001926,85961623,+,-0.011,-4.541105003224006e-12,0.03533586466453243,45,-0.34823834896087646,,,,,,,,,,,,,,,,False
